,R_odds,B_odds,R_ev,B_ev,Winner,title_bout,weight_class,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_landed,B_avg_TD_pct,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_landed,R_avg_TD_pct,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,B_age,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,better_rank,r_dec_odds,b_dec_odds,r_sub_odds,b_sub_odds,r_ko_odds,b_ko_odds
2111,-355.0,320,28.16901408,320.0,0,False,3,3,0,3,0,65.0,0.35666666700000005,0.0,0.0,0.0,3,0,7,0,0,1,0,2,0,0,3,0,180.34,180.34,155,0,1,0,36.42857143,0.315714286,0.7142857140000001,0.14285714300000002,0.071428571,5,1,15,0,0,0,3,0,3,0,6,0,190.5,193.04,155,30,32,0,2,-2,-3,1,-8,0,2,-3,-10.16,-12.7,-2,28.57142857,-0.7142857140000001,-0.14285714300000002,2,331.0,692.0,160.0,2050.0,320.0,525.0
2112,140.0,-160,140.0,62.5,1,False,8,3,1,0,0,39.4,0.504,0.2,0.4,0.2,2,3,11,0,0,0,0,1,1,0,2,0,170.18,170.18,115,1,0,0,70.0,0.37,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,0,160.02,160.02,115,35,30,0,0,2,2,-2,8,0,1,1,10.16,10.16,5,-30.6,0.2,0.4,0,175.0,157.0,950.0,455.0,1455.0,700.0
2113,-135.0,115,74.07407407,115.0,1,False,2,3,0,1,0,55.0,0.47333333299999997,0.0,4.333333333,0.41333333299999997,1,1,9,1,0,0,2,0,0,0,2,2,170.18,177.8,145,0,1,0,33.25,0.4325,1.75,0.0,0.0,2,1,9,0,0,0,1,0,2,0,3,1,172.72,180.34,145,28,28,0,0,-1,-1,0,0,1,0,-2,-2.54,-2.54,0,21.75,-1.75,4.333333333,2,196.0,172.0,572.0,1845.0,445.0,950.0
2114,315.0,-380,315.0,26.31578947,1,False,6,3,0,1,0,0.0,0.0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,1,0,180.34,177.8,205,0,1,0,45.5,0.415,0.0,0.0,0.0,1,1,5,0,0,0,0,1,0,0,1,0,190.5,193.04,205,38,30,0,0,0,0,1,-4,0,-1,1,-10.16,-15.24,8,-45.5,1.0,1.0,2,785.0,347.0,1075.0,-110.0,716.0,605.0
2115,-600.0,450,16.66666667,450.0,0,False,2,5,0,2,0,40.0,0.3375,0.0,0.25,0.25,2,2,12,1,0,0,2,0,0,0,2,1,175.26,165.1,145,0,3,0,54.16666667,0.46833333299999996,0.166666667,0.75,0.45,6,3,35,0,0,0,5,4,0,0,9,0,172.72,177.8,145,33,30,0,-1,-4,-7,1,-23,1,-4,0,2.54,-12.7,3,-14.16666667,-0.166666667,-0.5,0,300.0,1100.0,400.0,2500.0,-145.0,850.0
2116,-420.0,335,23.80952381,335.0,0,False,3,3,0,1,0,35.32,0.3932,0.72,1.12,0.2476,6,9,68,2,0,3,8,5,0,0,16,1,177.8,182.88,170,0,4,0,52.55555556,0.43777777799999995,0.333333333,0.8888888890000001,0.286666667,4,2,22,1,0,1,3,3,0,0,7,0,177.8,177.8,155,29,35,0,-3,2,9,-7,46,1,2,0,0.0,5.08,-6,-17.23555556,0.386666667,0.231111111,0,135.0,500.0,1100.0,1000.0,125.0,1500.0
2117,-160.0,140,62.5,140.0,0,False,6,3,0,1,0,12.16666667,0.593333333,0.5,0.0,0.0,2,2,6,0,0,0,0,3,1,0,4,0,185.42,190.5,253,3,0,0,28.83333333,0.494166667,0.166666667,0.666666667,0.305,4,5,30,1,1,0,1,4,1,0,7,1,190.5,203.2,205,34,31,3,1,-2,-3,3,-24,-1,-1,0,-5.08,-12.7,3,-16.66666666,0.333333333,-0.666666667,0,775.0,1200.0,350.0,850.0,145.0,180.0
2118,-400.0,325,25.0,325.0,0,False,1,3,0,2,0,36.0,0.267,0.0,0.2,0.133,2,5,23,1,0,1,0,4,0,0,5,0,170.18,175.26,135,1,0,0,43.8,0.433,0.0,0.7,0.27399999999999997,3,3,28,3,0,0,2,4,0,1,7,0,160.02,167.64,135,32,32,1,2,-1,-2,-2,-5,-2,-1,0,10.16,7.62,0,-7.8,0.0,-0.5,0,285.0,600.0,700.0,1600.0,-180.0,935.0
2119,145.0,-165,145.0,60.60606061,1,False,3,3,0,1,0,29.8,0.428,0.6,0.4,0.266,3,1,12,0,0,1,1,2,0,0,4,1,177.8,177.8,155,0,1,0,21.08695652,0.42869565200000004,1.217391304,1.217391304,0.402173913,3,9,46,0,0,1,1,4,7,1,14,0,177.8,180.34,155,32,27,0,0,0,-10,8,-34,0,-3,-7,0.0,-2.54,5,8.71304348,-0.617391304,-0.817391304,2,340.0,175.0,450.0,625.0,850.0,235.0
2120,105.0,-125,105.0,80.0,1,False,4,3,1,0,0,52.66666667,0.483333333,0.0,0.0,0.0,2,1,7,0,0,0,0,2,0,0,2,0,177.8,180.34,170,1,0,0,21.27777778,0.403888889,0.222222222,1.222222222,0.37777777799999995,6,8,37,0,0,1,2,5,1,1,10,0,175.26,180.34,170,32,25,0,0,-4,-8,7,-30,0,-4,-1,2.54,0.0,7,31.38888889,-0.222222222,-1.222222222,0,450.0,550.0,550.0,800.0,325.0,100.0
2121,-125.0,105,80.0,105.0,0,False,5,3,0,4,0,29.4,0.526,0.1,0.0,0.0,4,3,19,0,0,0,2,4,1,0,7,1,187.96,190.5,205,1,0,0,24.29411765,0.400588235,1.0,1.8235294119999998,0.294117647,5,6,45,1,0,1,3,2,5,0,11,0,185.42,198.12,185,35,30,1,4,-1,-4,3,-26,-1,2,-4,2.54,-7.62,5,5.10588235,-0.9,-1.8235294119999998,0,175.0,190.0,350.0,1800.0,525.0,485.0
2122,-120.0,100,83.33333333,100.0,1,False,0,3,0,2,0,31.0,0.545,1.0,3.0,0.69,2,0,4,0,0,1,0,0,1,0,2,0,170.18,177.8,125,0,1,0,44.0,0.45777777799999997,0.111111111,2.333333333,0.296666667,2,4,27,0,0,3,0,2,0,0,5,0,165.1,165.1,125,28,23,0,1,0,-3,4,-23,0,-2,1,5.08,12.7,5,-13.0,0.8888888890000001,0.666666667,0,-115.0,260.0,550.0,800.0,800.0,1300.0
2123,-280.0,240,35.71428571,240.0,0,False,3,3,1,0,0,16.0,0.51,0.0,0.0,0.0,0,1,2,0,0,0,0,0,0,0,0,0,185.42,190.5,155,1,0,0,56.75,0.4875,0.5,2.25,0.62,1,2,12,0,0,0,1,0,1,0,2,0,175.26,175.26,155,33,31,0,0,-1,-2,1,-10,0,0,-1,10.16,15.24,2,-40.75,-0.5,-2.25,2,150.0,490.0,650.0,612.0,215.0,1450.0
2124,-110.0,-110,90.90909091,90.90909091,1,False,8,3,0,1,0,31.0,0.215,0.0,0.5,0.5,1,1,6,0,0,1,0,0,0,0,1,0,152.4,152.4,115,2,0,0,30.33333333,0.32,0.0,1.333333333,0.166666667,1,2,8,1,0,1,0,0,0,0,1,0,165.1,170.18,115,34,27,2,1,0,0,1,-2,-1,0,0,-12.7,-17.78,7,0.66666667,0.0,-0.833333333,0,163.0,159.0,545.0,1900.0,1400.0,634.0
2126,-330.0,270,30.303030300000003,270.0,0,False,4,3,1,0,0,30.57142857,0.38857142899999997,1.142857143,0.0,0.0,2,3,14,0,0,0,1,2,1,0,4,0,177.8,182.88,155,1,0,0,68.8,0.47600000000000003,0.2,0.4,0.266,2,2,14,0,0,0,1,1,1,0,3,1,182.88,182.88,170,27,31,0,0,0,1,-1,0,0,1,0,-5.08,0.0,-4,-38.22857143,0.942857143,-0.4,2,159.0,452.0,650.0,1300.0,207.0,1150.0
2127,130.0,-150,130.0,66.66666667,0,False,0,3,1,0,0,14.0,0.42,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,172.72,177.8,135,0,1,0,19.0,0.435,1.0,1.0,0.08,1,1,4,0,0,0,1,0,0,0,1,0,157.48,162.56,125,30,27,-1,-1,-1,-1,0,-3,0,0,0,15.24,15.24,3,-5.0,-1.0,-1.0,2,250.0,210.0,900.0,285.0,631.0,850.0
2128,-1100.0,700,9.090909091,700.0,0,True,0,5,0,3,0,25.625,0.3875,0.625,4.375,0.48375,3,2,20,0,0,0,4,0,2,0,6,1,162.56,165.1,125,0,11,0,61.33333333,0.530666667,0.6,4.266666667,0.436,11,2,56,11,0,1,7,2,3,0,13,0,160.02,167.64,125,30,32,0,-8,-8,-7,0,-36,-11,-2,-1,2.54,-2.54,-2,-35.70833333,0.025,0.108333333,0,105.0,1200.0,500.0,800.0,155.0,2000.0
2129,110.0,-130,110.0,76.92307692,0,False,8,3,0,2,0,29.5,0.74,3.0,2.0,1.0,2,0,4,0,0,0,0,0,2,0,2,0,160.02,157.48,115,1,0,0,42.8,0.42200000000000004,1.0,2.8,0.5920000000000001,3,2,15,1,0,0,1,0,2,0,3,0,165.1,165.1,115,24,31,1,2,-1,-1,2,-11,-1,0,0,-5.08,-7.62,-7,-13.3,2.0,-0.8,0,200.0,230.0,400.0,450.0,650.0,800.0
2130,-265.0,225,37.73584906,225.0,1,False,5,3,0,6,0,51.7,0.447,0.0,0.4,0.3,6,2,23,1,0,0,4,4,0,0,8,0,182.88,185.42,185,0,2,0,20.75,0.5375,0.875,1.375,0.4,5,1,14,0,0,0,1,2,4,0,7,0,185.42,182.88,185,37,26,0,4,1,1,-1,9,1,2,-4,-2.54,2.54,11,30.95,-0.875,-0.975,1,305.0,500.0,110.0,2500.0,575.0,325.0
2131,-170.0,150,58.82352941,150.0,1,False,2,3,0,2,0,46.0,0.385,0.5,0.5,0.25,2,0,5,0,0,1,0,0,1,0,2,0,180.34,182.88,145,1,0,0,35.04166667,0.45541666700000005,0.41666666700000005,1.125,0.294583333,3,12,65,0,0,1,5,5,0,1,12,0,172.72,180.34,145,30,27,1,2,-1,-10,12,-60,0,-6,1,7.62,2.54,3,10.95833333,0.083333333,-0.625,0,200.0,300.0,1350.0,625.0,170.0,1000.0
2132,-155.0,135,64.51612903,135.0,0,False,7,3,0,1,0,22.61111111,0.38277777799999996,0.055555556,0.833333333,0.15333333300000002,3,9,42,1,0,0,1,8,0,0,9,0,182.88,182.88,263,0,1,0,45.0,0.53,0.0,1.0,0.5,1,0,3,0,0,1,0,0,0,0,1,0,200.66,203.2,250,28,40,0,0,2,8,-9,39,1,8,0,-17.78,-20.32,-12,-22.38888889,0.055555556,-0.166666667,0,140.0,450.0,900.0,900.0,400.0,225.0
2134,270.0,-330,270.0,30.303030300000003,1,False,3,3,1,0,0,64.2,0.53,0.2,0.8,0.4,4,1,15,0,0,0,3,1,0,0,4,0,175.26,177.8,155,2,0,0,46.5,0.46666666700000003,0.166666667,0.666666667,0.25,4,2,14,0,0,1,1,1,1,0,4,0,177.8,180.34,155,30,32,1,0,0,0,1,1,0,0,-1,-2.54,-2.54,-2,17.7,0.033333333,0.133333333,2,395.0,-130.0,1995.0,1060.0,1100.0,275.0
2135,160.0,-185,160.0,54.05405405,1,False,0,3,4,0,0,51.71428571,0.482857143,1.285714286,3.285714286,0.642857143,2,5,21,1,0,0,2,0,0,0,2,1,170.18,167.64,135,2,0,0,47.75,0.48875,2.0,1.5,0.3375,4,3,20,0,0,0,2,2,1,0,5,0,175.26,172.72,135,25,30,-2,0,-2,-3,-2,1,1,-2,-1,-5.08,-5.08,-5,3.96428571,-0.7142857140000001,1.785714286,1,277.0,120.0,900.0,450.0,1170.0,535.0
2136,-400.0,325,25.0,325.0,0,False,1,3,0,1,0,26.5,0.33,0.0,2.0,0.22,1,1,4,0,0,1,0,0,0,0,1,0,167.64,165.1,135,2,0,0,41.16666667,0.483333333,1.166666667,2.166666667,0.5216666670000001,4,2,17,0,0,0,1,1,2,0,4,0,170.18,180.34,135,27,34,2,1,-3,-3,1,-13,0,-1,-2,-2.54,-15.24,-7,-14.66666667,-1.166666667,-0.166666667,0,-140.0,540.0,789.0,1080.0,445.0,1450.0
2137,-140.0,120,71.42857143,120.0,0,False,6,3,0,1,0,32.75,0.44,0.25,0.75,0.215,1,2,8,0,0,1,0,1,0,0,2,0,190.5,198.12,205,0,1,0,30.5,0.575,0.5,1.0,0.58,1,1,4,0,0,0,1,0,0,0,1,0,182.88,190.5,205,27,28,0,0,0,1,-1,4,0,1,0,7.62,7.62,-1,2.25,-0.25,-0.25,2,325.0,376.0,563.0,722.0,255.0,350.0
2138,270.0,-330,270.0,30.303030300000003,0,False,5,3,0,2,0,52.5,0.54,0.0,3.0,0.25,2,0,6,1,0,0,2,0,0,0,2,0,185.42,187.96,185,0,1,0,35.75,0.4675,0.5,0.5,0.1,1,2,9,0,0,0,1,1,0,0,2,0,193.04,193.04,205,28,29,0,1,1,0,2,-3,1,-1,0,-7.62,-5.08,-1,16.75,-0.5,2.5,2,725.0,156.0,914.0,444.0,640.0,275.0
2139,-550.0,425,18.18181818,425.0,0,False,4,3,0,1,0,24.0,0.365,0.0,2.0,0.8,1,1,4,0,0,0,1,0,0,0,1,1,177.8,175.26,170,0,1,0,25.71428571,0.337142857,0.571428571,1.0,0.312857143,2,2,15,0,0,0,2,1,2,0,5,1,182.88,190.5,185,32,38,0,0,-1,-4,1,-11,0,-1,-2,-5.08,-15.24,-6,-1.71428571,-0.571428571,1.0,2,225.0,590.0,278.0,1605.0,185.0,1475.0
2140,-165.0,145,60.60606061,145.0,1,False,9,3,0,1,0,13.0,0.22,0.0,4.0,0.66,1,0,3,0,0,1,0,0,0,0,1,0,172.72,172.72,135,0,2,0,46.33333333,0.52,0.0,1.333333333,0.46666666700000003,2,1,7,0,0,1,0,1,0,0,2,0,172.72,170.18,125,29,25,0,-1,-1,-1,1,-4,0,-1,0,0.0,2.54,4,-33.33333333,0.0,2.666666667,0,125.0,310.0,960.0,610.0,360.0,595.0
2141,120.0,-140,120.0,71.42857143,0,True,6,5,0,3,0,19.94444444,0.5061111110000001,0.27777777800000003,1.0,0.271111111,3,5,31,1,0,0,2,11,0,0,13,0,187.96,198.12,205,0,3,0,56.875,0.515,0.625,1.75,0.41125,4,1,26,3,0,1,3,1,2,0,7,0,180.34,182.88,235,38,33,0,0,-1,6,-4,5,-2,10,-2,7.62,15.24,5,-36.93055556,-0.347222222,-0.75,0,625.0,805.0,250.0,1800.0,525.0,117.0
2142,-105.0,-115,95.23809524,86.95652174,1,False,5,3,0,4,0,37.81818182,0.504545455,0.272727273,0.818181818,0.340909091,4,3,25,0,0,0,3,4,1,0,8,0,187.96,193.04,185,2,0,0,31.63636364,0.46818181799999997,0.636363636,2.272727273,0.646363636,9,2,27,5,0,0,3,4,2,0,9,0,187.96,198.12,185,32,31,2,4,-5,-1,-1,-2,-5,0,-1,0.0,-5.08,1,6.18181818,-0.36363636299999996,-1.454545455,0,185.0,250.0,800.0,725.0,625.0,375.0
2144,110.0,-130,110.0,76.92307692,0,False,4,3,1,0,0,30.9,0.4615,0.2,0.5,0.133,4,10,50,2,0,1,4,4,0,0,10,0,180.34,180.34,170,2,0,0,37.33333333,0.46047619,0.28571428600000004,0.523809524,0.285238095,7,8,50,1,0,0,4,7,1,1,13,0,175.26,177.8,170,33,37,1,0,-3,-3,-2,0,1,-4,-1,5.08,2.54,-4,-6.43333333,-0.085714286,-0.023809524,2,225.0,180.0,975.0,650.0,600.0,450.0
2145,-220.0,180,45.45454545,180.0,1,False,3,3,2,0,0,23.17647059,0.519411765,1.294117647,1.294117647,0.401764706,4,8,33,0,0,0,1,0,8,0,9,0,177.8,187.96,155,1,0,0,48.0,0.735,0.0,2.5,0.33,1,1,6,0,0,0,1,0,0,0,1,0,177.8,182.88,155,30,27,-1,0,3,8,-7,27,0,0,8,0.0,5.08,3,-24.82352941,1.294117647,-1.205882353,2,120.0,600.0,725.0,350.0,350.0,1150.0
2146,-450.0,360,22.22222222,360.0,0,False,2,3,1,0,0,22.16666667,0.40166666700000003,0.0,0.166666667,0.083333333,1,4,10,0,0,1,0,1,0,0,2,0,180.34,180.34,145,2,0,0,21.375,0.325,0.25,1.625,0.4125,6,2,17,0,0,1,2,2,1,0,6,0,177.8,185.42,145,28,30,1,0,-5,-4,-2,-7,0,-1,-1,2.54,-5.08,-2,0.79166667,-0.25,-1.4583333330000001,2,180.0,535.0,250.0,1425.0,240.0,1300.0
2147,-290.0,245,34.48275862,245.0,0,False,4,3,0,3,0,56.66666667,0.395,0.5,1.333333333,0.47166666700000004,3,1,16,0,0,2,1,1,1,0,5,0,185.42,193.04,170,0,4,0,43.75,0.5625,0.5,4.5,0.565,4,0,11,1,0,0,3,0,1,0,4,2,182.88,193.04,170,29,26,0,-1,-1,1,-1,5,-1,1,0,2.54,0.0,3,12.91666667,0.0,-3.166666667,0,-130.0,525.0,775.0,1075.0,485.0,725.0
2148,-255.0,215,39.21568627,215.0,0,False,2,3,0,1,0,47.5,0.37,1.25,3.25,0.3975,1,2,12,0,0,0,1,0,1,0,2,2,175.26,175.26,145,0,1,0,73.0,0.38,0.0,1.0,1.0,1,0,3,0,0,0,1,0,0,0,1,0,180.34,190.5,145,26,30,0,0,0,1,-2,9,0,0,1,-5.08,-15.24,-4,-25.5,1.25,2.25,2,150.0,385.0,525.0,650.0,275.0,1025.0
2149,-105.0,-115,95.23809524,86.95652174,0,False,6,3,1,0,0,40.6,0.494,0.2,1.0,0.4,1,3,13,0,0,0,1,1,0,0,2,0,187.96,198.12,205,2,0,0,35.375,0.49625,0.125,3.75,0.405,3,4,16,0,0,0,2,2,0,0,4,0,187.96,193.04,205,36,34,1,0,-2,-2,1,-3,0,-1,0,0.0,5.08,2,5.225,0.075,-2.75,1,140.0,450.0,1350.0,1150.0,750.0,170.0
2150,-290.0,245,34.48275862,245.0,0,False,3,3,0,1,0,17.33333333,0.576666667,1.6666666669999999,0.666666667,0.333333333,1,1,7,0,0,2,0,0,0,0,2,1,180.34,177.8,155,0,1,0,41.0,0.45,0.0,5.0,0.26,1,0,3,0,0,0,1,0,0,0,1,0,170.18,180.34,155,30,31,0,0,0,1,-1,4,0,0,0,10.16,-2.54,-1,-23.66666667,1.6666666669999999,-4.333333333,2,-138.0,740.0,1000.0,485.0,665.0,872.0
2152,-135.0,115,74.07407407,115.0,0,False,9,3,1,0,0,108.0,0.42,0.0,1.0,1.0,0,1,3,0,0,0,0,0,0,0,0,0,175.26,172.72,135,1,0,0,33.5,0.255,0.0,0.0,0.0,1,1,6,0,0,0,1,0,0,0,1,0,175.26,172.72,125,28,29,0,0,-1,-1,0,-3,0,0,0,0.0,0.0,-1,74.5,0.0,1.0,2,111.0,301.0,1255.0,950.0,750.0,479.0
2154,-145.0,125,68.96551724,125.0,0,False,6,3,0,1,0,62.5,0.48875,0.0,3.625,0.585,3,2,21,1,0,0,4,2,0,0,6,0,190.5,200.66,205,0,1,0,30.71428571,0.568571429,0.28571428600000004,0.428571429,0.14285714300000002,3,2,14,0,0,0,1,2,0,2,5,0,185.42,200.66,205,37,27,0,0,0,1,0,7,1,-2,0,5.08,0.0,10,31.78571429,-0.28571428600000004,3.196428571,0,825.0,375.0,1000.0,1150.0,110.0,300.0
2155,-335.0,275,29.85074627,275.0,0,False,4,3,0,3,0,46.375,0.545,0.0,0.375,0.175,3,2,16,0,0,0,3,3,0,0,6,1,182.88,185.42,170,0,1,0,21.25,0.64375,0.75,1.125,0.71875,4,2,18,0,0,0,1,0,5,0,6,2,180.34,182.88,170,28,35,0,2,-1,0,0,-2,0,3,-5,2.54,2.54,-7,25.125,-0.75,-0.75,0,240.0,410.0,190.0,2700.0,375.0,1100.0
2156,-150.0,130,66.66666667,130.0,1,False,11,3,0,1,0,27.25,0.45,1.5,0.75,0.3725,1,2,11,0,0,0,1,0,1,0,2,2,172.72,177.8,135,2,0,0,31.84615385,0.305384615,0.153846154,1.4615384619999998,0.360769231,2,8,30,0,0,2,1,1,1,0,5,0,167.64,172.72,135,38,24,2,1,-1,-3,6,-19,0,-1,0,5.08,5.08,14,-4.59615385,1.346153846,-0.711538462,2,190.0,720.0,350.0,1025.0,150.0,1600.0
2157,-115.0,-105,86.95652174,95.23809524,0,False,2,3,0,3,0,12.66666667,0.496666667,0.666666667,1.6666666669999999,0.523333333,3,0,5,0,0,0,1,1,1,0,3,1,177.8,182.88,145,0,2,0,27.0,0.3,0.5,2.5,0.625,2,0,6,0,0,0,1,0,1,0,2,1,172.72,177.8,145,23,28,0,1,1,1,0,-1,0,1,0,5.08,5.08,-5,-14.33333333,0.166666667,-0.833333333,2,250.0,250.0,500.0,375.0,500.0,825.0
2158,-550.0,425,18.18181818,425.0,0,False,3,3,0,1,0,34.4,0.5920000000000001,0.6,2.4,0.48200000000000004,1,2,14,0,0,0,0,1,2,0,3,0,180.34,182.88,155,0,1,0,15.75,0.3575,0.75,0.0,0.0,2,1,6,0,0,0,0,1,2,0,3,0,177.8,185.42,155,29,38,0,0,-1,0,-1,8,0,0,0,2.54,-2.54,-9,18.65,-0.15,2.4,2,220.0,730.0,350.0,1050.0,150.0,1600.0
2159,-210.0,175,47.61904762,175.0,1,False,6,3,2,0,0,32.0,0.45,0.0,1.333333333,0.19166666699999999,2,3,15,0,0,0,3,0,0,0,3,0,185.42,190.5,205,1,0,0,7.0,0.7,0.0,1.0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,182.88,187.96,185,26,37,-1,0,2,3,-2,14,0,0,0,2.54,2.54,-11,25.0,0.0,0.333333333,2,354.0,280.0,750.0,900.0,140.0,728.0
2160,170.0,-200,170.0,50.0,1,False,7,3,1,0,0,34.0,0.4075,0.0,1.25,0.3425,1,2,10,0,0,0,1,1,0,0,2,1,190.5,195.58,265,1,0,0,32.42857143,0.66,0.14285714300000002,0.571428571,0.247142857,3,3,18,0,2,0,0,2,0,0,4,1,182.88,187.96,247,34,32,0,0,-2,-2,1,-8,0,-1,0,7.62,7.62,2,1.57142857,-0.14285714300000002,0.6785714290000001,1,400.0,155.0,824.0,717.0,515.0,310.0
2161,100.0,-120,100.0,83.33333333,0,False,4,3,0,4,0,17.0,0.466,0.6,0.8,0.16,4,1,8,0,0,0,0,2,2,0,4,0,180.34,190.5,170,0,2,0,23.0,0.565,0.333333333,0.833333333,0.16,2,2,16,0,0,0,2,1,1,0,4,1,182.88,187.96,170,25,25,0,2,2,0,1,-8,0,1,1,-2.54,2.54,0,-6.0,0.26666666699999997,-0.033333333,2,175.0,270.0,924.0,380.0,710.0,425.0
2162,-175.0,155,57.14285714,155.0,0,False,3,3,0,1,0,20.5,0.555,1.0,1.5,0.135,1,1,4,0,0,0,0,0,1,0,1,0,185.42,182.88,155,0,2,0,28.5,0.335,0.0,3.5,0.73,2,0,5,0,0,0,1,1,0,0,2,0,177.8,185.42,155,24,29,0,-1,-1,-1,-1,-1,0,-1,1,7.62,-2.54,-5,-8.0,1.0,-2.0,2,197.0,400.0,1165.0,459.0,230.0,1085.0
2163,135.0,-155,135.0,64.51612903,0,False,5,3,1,0,0,23.8,0.586,0.6,0.2,0.1,1,3,11,0,0,0,0,2,0,0,2,1,190.5,190.5,185,1,0,0,39.4,0.486,0.6,0.4,0.09,1,3,12,1,0,0,0,0,2,0,2,0,185.42,193.04,170,27,28,0,0,0,0,0,-1,-1,2,-2,5.08,-2.54,-1,-15.6,0.0,-0.2,2,230.0,197.0,804.0,660.0,840.0,340.0
2165,-155.0,135,64.51612903,135.0,0,False,6,3,0,1,0,44.44444444,0.478888889,0.0,0.5555555560000001,0.25,2,4,22,0,0,1,0,4,0,0,5,0,190.5,193.04,205,0,2,0,37.5,0.5075,0.25,1.1875,0.200625,2,8,41,3,0,1,1,6,0,0,8,0,185.42,193.04,205,35,31,0,-1,0,-3,4,-19,-3,-2,0,5.08,0.0,4,6.94444444,-0.25,-0.6319444439999999,0,350.0,400.0,850.0,1300.0,185.0,275.0
2166,-160.0,140,62.5,140.0,0,False,3,3,0,2,0,33.8,0.48,0.5,0.9,0.29100000000000004,5,2,21,0,0,1,3,1,3,0,8,1,177.8,182.88,155,0,2,0,42.3125,0.45375,0.0625,0.4375,0.22875,4,4,38,0,1,1,5,5,0,0,12,0,180.34,190.5,155,31,27,0,0,1,-4,2,-17,0,-4,3,-2.54,-7.62,4,-8.5125,0.4375,0.4625,0,140.0,250.0,1750.0,575.0,350.0,800.0
2167,110.0,-130,110.0,76.92307692,1,False,0,3,0,1,0,16.66666667,0.543333333,1.8333333330000001,3.166666667,0.678333333,3,2,16,0,0,0,2,0,2,0,4,0,162.56,160.02,135,0,1,0,12.375,0.3275,0.375,1.5,0.2975,3,3,19,0,0,0,4,0,1,0,5,0,165.1,170.18,125,31,23,0,0,0,-1,1,-3,0,0,1,-2.54,-10.16,8,4.29166667,1.4583333330000001,1.6666666669999999,0,150.0,170.0,700.0,725.0,850.0,650.0
2168,175.0,-210,175.0,47.61904762,0,False,4,3,1,0,0,43.07692308,0.495384615,0.153846154,0.615384615,0.269230769,4,5,29,0,0,1,2,4,1,0,8,0,187.96,190.5,170,1,0,0,26.375,0.50625,0.5,1.875,0.22625,3,3,18,0,0,0,2,2,1,0,5,0,180.34,193.04,170,29,33,0,0,1,3,-2,11,0,2,0,7.62,-2.54,-4,16.70192308,-0.346153846,-1.259615385,2,400.0,310.0,800.0,405.0,800.0,150.0
2169,150.0,-170,150.0,58.82352941,1,False,3,3,0,3,0,39.0,0.427777778,1.0,2.555555556,0.412222222,4,2,20,0,0,1,3,1,2,0,7,0,175.26,195.58,170,0,7,0,37.92857143,0.510714286,0.35714285700000004,0.857142857,0.29,7,3,34,0,0,1,5,2,2,1,11,1,175.26,177.8,155,38,24,0,-4,-3,-4,1,-14,0,-2,0,0.0,17.78,14,1.07142857,0.642857143,1.6984126990000001,0,320.0,142.0,900.0,450.0,450.0,560.0
2171,-240.0,200,41.66666667,200.0,1,False,1,3,0,2,0,36.6,0.478,1.4,0.6,0.294,2,3,13,1,0,0,0,0,2,0,2,0,167.64,165.1,135,0,4,0,17.27272727,0.425454545,1.363636364,2.727272727,0.373636364,4,3,28,0,0,1,4,0,3,0,8,0,167.64,170.18,135,32,29,0,-2,-2,-6,0,-15,1,0,-1,0.0,-5.08,3,19.32727273,0.036363636,-2.127272727,0,110.0,304.0,349.0,1055.0,1225.0,1405.0
2172,-300.0,250,33.33333333,250.0,0,False,3,3,2,0,0,32.9375,0.485625,0.25,2.125,0.428125,2,10,42,0,0,1,3,1,1,0,6,0,177.8,182.88,170,0,3,0,36.0,0.454285714,0.14285714300000002,4.1428571430000005,0.37,3,2,21,0,0,2,3,0,0,0,5,0,167.64,170.18,170,35,36,-2,-3,-1,1,-8,21,0,1,1,10.16,12.7,-1,-3.0625,0.107142857,-2.017857143,2,-105.0,345.0,711.0,1400.0,445.0,1165.0
